id,name_ja,name_en,dex_no,generation,type1_ja,type2_ja,hp,attack,defense,sp_attack,sp_defense,speed,base_total,ability1_ja,ability2_ja,hidden_ability_ja,height_m,weight_kg,is_legendary,is_mythical
10183,ウッウ,cramorant-gorging,845,第八世代,ひこう,みず,70,85,55,85,95,85,475,うのミサイル,,,0.8,18.0,False,False
10184,ストリンダー,toxtricity-low-key,849,第八世代,でんき,どく,75,98,70,114,70,75,502,パンクロック,マイナス,テクニシャン,1.6,40.0,False,False
10185,コオリッポ,eiscue-noice,875,第八世代,こおり,,75,80,70,65,50,130,470,アイスフェイス,,,1.4,89.0,False,False
10186,イエッサン,indeedee-female,876,第八世代,エスパー,ノーマル,70,55,65,95,105,85,475,マイペース,シンクロ,サイコメイカー,0.9,28.0,False,False
10187,モルペコ,morpeko-hangry,877,第八世代,でんき,あく,58,95,58,70,58,97,436,はらぺこスイッチ,,,0.3,3.0,False,False
10188,ザシアン,zacian-crowned,888,第八世代,フェアリー,はがね,92,150,115,80,115,148,700,ふとうのけん,,,2.8,355.0,True,False
10189,ザマゼンタ,zamazenta-crowned,889,第八世代,かくとう,はがね,92,120,140,80,140,128,700,ふくつのたて,,,2.9,785.0,True,False
10190,ムゲンダイナ,eternatus-eternamax,890,第八世代,どく,ドラゴン,255,115,250,125,250,130,1125,プレッシャー,,,100.0,0.0,True,False
10191,ウーラオス,urshifu-rapid-strike,892,第八世代,かくとう,みず,100,130,100,63,60,97,550,ふかしのこぶし,,,1.9,105.0,True,False
10192,ザルード,zarude-dada,893,第八世代,あく,くさ,105,120,105,70,95,105,600,リーフガード,,,1.8,70.0,False,True
10193,バドレックス,calyrex-ice,898,第八世代,エスパー,こおり,100,165,150,85,130,50,680,じんばいったい,,,2.4,809.1,True,False
10194,バドレックス,calyrex-shadow,898,第八世代,エスパー,ゴースト,100,85,80,165,100,150,680,じんばいったい,,,2.4,53.6,True,False
10195,フシギバナ,venusaur-gmax,3,第一世代,くさ,どく,80,82,83,100,100,80,525,しんりょく,,ようりょくそ,24.0,1000.0,False,False
10196,リザードン,charizard-gmax,6,第一世代,ほのお,ひこう,78,84,78,109,85,100,534,もうか,,サンパワー,28.0,1000.0,False,False
10197,カメックス,blastoise-gmax,9,第一世代,みず,,79,83,100,85,105,78,530,げきりゅう,,あめうけざら,25.0,1000.0,False,False
10198,バタフリー,butterfree-gmax,12,第一世代,むし,ひこう,60,45,50,90,80,70,395,ふくがん,,いろめがね,17.0,1000.0,False,False
10199,ピカチュウ,pikachu-gmax,25,第一世代,でんき,,35,55,40,50,50,90,320,せいでんき,,ひらいしん,21.0,1000.0,False,False
10200,ニャース,meowth-gmax,52,第一世代,ノーマル,,40,45,35,40,40,90,290,ものひろい,テクニシャン,きんちょうかん,33.0,1000.0,False,False
10201,カイリキー,machamp-gmax,68,第一世代,かくとう,,90,130,80,65,85,55,505,こんじょう,ノーガード,ふくつのこころ,25.0,1000.0,False,False
10202,ゲンガー,gengar-gmax,94,第一世代,ゴースト,どく,60,65,60,130,75,110,500,のろわれボディ,,,20.0,1000.0,False,False
10203,キングラー,kingler-gmax,99,第一世代,みず,,55,130,115,50,50,75,475,かいりきバサミ,シェルアーマー,ちからずく,19.0,1000.0,False,False
10204,ラプラス,lapras-gmax,131,第一世代,みず,こおり,130,85,80,85,95,60,535,ちょすい,シェルアーマー,うるおいボディ,24.0,1000.0,False,False
10205,イーブイ,eevee-gmax,133,第一世代,ノーマル,,55,55,50,45,65,55,325,にげあし,てきおうりょく,きけんよち,18.0,1000.0,False,False
10206,カビゴン,snorlax-gmax,143,第一世代,ノーマル,,160,110,65,65,110,30,540,めんえき,あついしぼう,くいしんぼう,35.0,1000.0,False,False
10207,ダストダス,garbodor-gmax,569,第五世代,どく,,80,95,82,60,82,75,474,あくしゅう,くだけるよろい,ゆうばく,21.0,1000.0,False,False
10208,メルメタル,melmetal-gmax,809,第七世代,はがね,,135,143,143,80,65,34,600,てつのこぶし,,,25.0,1000.0,False,True
10209,ゴリランダー,rillaboom-gmax,812,第八世代,くさ,,100,125,90,60,70,85,530,しんりょく,,グラスメイカー,28.0,1000.0,False,False
10210,エースバーン,cinderace-gmax,815,第八世代,ほのお,,80,116,75,65,75,119,530,もうか,,リベロ,27.0,1000.0,False,False
10211,インテレオン,inteleon-gmax,818,第八世代,みず,,70,85,65,125,65,120,530,げきりゅう,,スナイパー,40.0,1000.0,False,False
10212,アーマーガア,corviknight-gmax,823,第八世代,ひこう,はがね,98,87,105,53,85,67,495,プレッシャー,きんちょうかん,ミラーアーマー,14.0,1000.0,False,False
10213,イオルブ,orbeetle-gmax,826,第八世代,むし,エスパー,60,45,110,80,120,90,505,むしのしらせ,おみとおし,テレパシー,14.0,1000.0,False,False
10214,カジリガメ,drednaw-gmax,834,第八世代,みず,いわ,90,115,90,48,68,74,485,がんじょうあご,シェルアーマー,すいすい,24.0,1000.0,False,False
10215,セキタンザン,coalossal-gmax,839,第八世代,いわ,ほのお,110,80,120,80,90,30,510,じょうききかん,ほのおのからだ,もらいび,42.0,1000.0,False,False
10216,アップリュー,flapple-gmax,841,第八世代,くさ,ドラゴン,70,110,80,95,60,70,485,じゅくせい,くいしんぼう,はりきり,24.0,1000.0,False,False
10217,タルップル,appletun-gmax,842,第八世代,くさ,ドラゴン,110,85,80,100,80,30,485,じゅくせい,くいしんぼう,あついしぼう,24.0,1000.0,False,False
10218,サダイジャ,sandaconda-gmax,844,第八世代,じめん,,72,107,125,65,70,71,510,すなはき,だっぴ,すながくれ,22.0,1000.0,False,False
10219,ストリンダー,toxtricity-amped-gmax,849,第八世代,でんき,どく,75,98,70,114,70,75,502,パンクロック,プラス,テクニシャン,24.0,1000.0,False,False
10220,マルヤクデ,centiskorch-gmax,851,第八世代,ほのお,むし,100,115,65,90,90,65,525,もらいび,しろいけむり,ほのおのからだ,75.0,1000.0,False,False
10221,ブリムオン,hatterene-gmax,858,第八世代,エスパー,フェアリー,57,90,95,136,103,29,510,いやしのこころ,きけんよち,マジックミラー,26.0,1000.0,False,False
10222,オーロンゲ,grimmsnarl-gmax,861,第八世代,あく,フェアリー,95,120,65,95,75,60,510,いたずらごころ,おみとおし,わるいてぐせ,32.0,1000.0,False,False
10223,マホイップ,alcremie-gmax,869,第八世代,フェアリー,,65,60,75,110,121,64,495,スイートベール,,アロマベール,30.0,1000.0,False,False
10224,ダイオウドウ,copperajah-gmax,879,第八世代,はがね,,122,130,69,80,69,30,500,ちからずく,,ヘヴィメタル,23.0,1000.0,False,False
10225,ジュラルドン,duraludon-gmax,884,第八世代,はがね,ドラゴン,70,95,115,120,50,85,535,ライトメタル,ヘヴィメタル,すじがねいり,43.0,1000.0,False,False
10226,ウーラオス,urshifu-single-strike-gmax,892,第八世代,かくとう,あく,100,130,100,63,60,97,550,ふかしのこぶし,,,29.0,1000.0,True,False
10227,ウーラオス,urshifu-rapid-strike-gmax,892,第八世代,かくとう,みず,100,130,100,63,60,97,550,ふかしのこぶし,,,26.0,1000.0,True,False
10228,ストリンダー,toxtricity-low-key-gmax,849,第八世代,でんき,どく,75,98,70,114,70,75,502,パンクロック,マイナス,テクニシャン,24.0,1000.0,False,False
10229,ガーディ,growlithe-hisui,58,第一世代,ほのお,いわ,60,75,45,65,50,55,350,いかく,もらいび,いしあたま,0.8,22.7,False,False
10230,ウインディ,arcanine-hisui,59,第一世代,ほのお,いわ,95,115,80,95,80,90,555,いかく,もらいび,いしあたま,2.0,168.0,False,False
10231,ビリリダマ,voltorb-hisui,100,第一世代,でんき,くさ,40,30,50,55,55,100,330,ぼうおん,せいでんき,ゆうばく,0.5,13.0,False,False
10232,マルマイン,electrode-hisui,101,第一世代,でんき,くさ,60,50,70,80,80,150,490,ぼうおん,せいでんき,ゆうばく,1.2,71.0,False,False
10233,バクフーン,typhlosion-hisui,157,第二世代,ほのお,ゴースト,73,84,78,119,85,95,534,もうか,,おみとおし,1.6,69.8,False,False
10234,ハリーセン,qwilfish-hisui,211,第二世代,あく,どく,65,95,85,55,55,85,440,どくのトゲ,すいすい,いかく,0.5,3.9,False,False
10235,ニューラ,sneasel-hisui,215,第二世代,かくとう,どく,55,95,55,35,75,115,430,せいしんりょく,するどいめ,わるいてぐせ,0.9,27.0,False,False
10236,ダイケンキ,samurott-hisui,503,第五世代,みず,あく,90,108,80,100,65,85,528,げきりゅう,,きれあじ,1.5,58.2,False,False
10237,ドレディア,lilligant-hisui,549,第五世代,くさ,かくとう,70,105,75,50,75,105,480,ようりょくそ,はりきり,リーフガード,1.2,19.2,False,False
10238,ゾロア,zorua-hisui,570,第五世代,ノーマル,ゴースト,35,60,40,85,40,70,330,イリュージョン,,,0.7,12.5,False,False
10239,ゾロアーク,zoroark-hisui,571,第五世代,ノーマル,ゴースト,55,100,60,125,60,110,510,イリュージョン,,,1.6,73.0,False,False
10240,ウォーグル,braviary-hisui,628,第五世代,エスパー,ひこう,110,83,70,112,70,65,510,するどいめ,ちからずく,いろめがね,1.7,43.4,False,False
10241,ヌメイル,sliggoo-hisui,705,第六世代,はがね,ドラゴン,58,75,83,83,113,40,452,そうしょく,シェルアーマー,ぬめぬめ,0.7,68.5,False,False
10242,ヌメルゴン,goodra-hisui,706,第六世代,はがね,ドラゴン,80,100,100,110,150,60,600,そうしょく,シェルアーマー,ぬめぬめ,1.7,334.1,False,False
10243,クレベース,avalugg-hisui,713,第六世代,こおり,いわ,95,127,184,34,36,38,514,がんじょうあご,アイスボディ,がんじょう,1.4,262.4,False,False
10244,ジュナイパー,decidueye-hisui,724,第七世代,くさ,かくとう,88,112,80,95,95,60,530,しんりょく,,きもったま,1.6,37.0,False,False
10245,ディアルガ,dialga-origin,483,第四世代,はがね,ドラゴン,100,100,120,150,120,90,680,プレッシャー,,テレパシー,7.0,848.7,True,False
10246,パルキア,palkia-origin,484,第四世代,みず,ドラゴン,90,100,100,150,120,120,680,プレッシャー,,テレパシー,6.3,659.0,True,False
10247,バスラオ,basculin-white-striped,550,第五世代,みず,,70,92,65,80,55,98,460,びびり,てきおうりょく,かたやぶり,1.0,18.0,False,False
10248,イダイトウ,basculegion-female,902,第八世代,みず,ゴースト,120,92,65,100,75,78,530,すいすい,てきおうりょく,かたやぶり,3.0,110.0,False,False
10249,ラブトロス,enamorus-therian,905,第八世代,フェアリー,ひこう,74,115,110,135,100,46,580,ぼうじん,,,1.6,48.0,True,False
10250,ケンタロス,tauros-paldea-combat-breed,128,第一世代,かくとう,,75,110,105,30,70,100,490,いかく,いかりのつぼ,はんすう,1.4,115.0,False,False
10251,ケンタロス,tauros-paldea-blaze-breed,128,第一世代,かくとう,ほのお,75,110,105,30,70,100,490,いかく,いかりのつぼ,はんすう,1.4,85.0,False,False
10252,ケンタロス,tauros-paldea-aqua-breed,128,第一世代,かくとう,みず,75,110,105,30,70,100,490,いかく,いかりのつぼ,はんすう,1.4,110.0,False,False
10253,ウパー,wooper-paldea,194,第二世代,どく,じめん,55,45,45,25,25,15,210,どくのトゲ,ちょすい,てんねん,0.4,11.0,False,False
10254,パフュートン,oinkologne-female,916,第九世代,ノーマル,,115,90,70,59,90,65,489,アロマベール,くいしんぼう,あついしぼう,1.0,120.0,False,False
10255,ノココッチ,dudunsparce-three-segment,982,第九世代,ノーマル,,125,100,80,85,75,55,520,てんのめぐみ,にげあし,びびり,4.5,47.4,False,False
10256,イルカマン,palafin-hero,964,第九世代,みず,,100,160,97,106,87,100,650,マイティチェンジ,,,1.8,97.4,False,False
10257,イッカネズミ,maushold-family-of-three,925,第九世代,ノーマル,,74,75,70,65,75,111,470,フレンドガード,ほおぶくろ,テクニシャン,0.3,2.3,False,False
10258,シャリタツ,tatsugiri-droopy,978,第九世代,ドラゴン,みず,68,50,60,120,95,82,475,しれいとう,,よびみず,0.3,8.0,False,False
10259,シャリタツ,tatsugiri-stretchy,978,第九世代,ドラゴン,みず,68,50,60,120,95,82,475,しれいとう,,よびみず,0.3,8.0,False,False
10260,イキリンコ,squawkabilly-blue-plumage,931,第九世代,ノーマル,ひこう,82,96,51,45,51,92,417,いかく,はりきり,こんじょう,0.6,2.4,False,False
10261,イキリンコ,squawkabilly-yellow-plumage,931,第九世代,ノーマル,ひこう,82,96,51,45,51,92,417,いかく,はりきり,ちからずく,0.6,2.4,False,False
10262,イキリンコ,squawkabilly-white-plumage,931,第九世代,ノーマル,ひこう,82,96,51,45,51,92,417,いかく,はりきり,ちからずく,0.6,2.4,False,False
10263,コレクレー,gimmighoul-roaming,999,第九世代,ゴースト,,45,30,25,75,45,80,300,にげあし,,,0.1,1.0,False,False
10264,コライドン,koraidon-limited-build,1007,第九世代,かくとう,ドラゴン,100,135,115,85,100,135,670,ひひいろのこどう,,,3.5,303.0,True,False
10265,コライドン,koraidon-sprinting-build,1007,第九世代,かくとう,ドラゴン,100,135,115,85,100,135,670,ひひいろのこどう,,,3.5,303.0,True,False
10266,コライドン,koraidon-swimming-build,1007,第九世代,かくとう,ドラゴン,100,135,115,85,100,135,670,ひひいろのこどう,,,3.5,303.0,True,False
10267,コライドン,koraidon-gliding-build,1007,第九世代,かくとう,ドラゴン,100,135,115,85,100,135,670,ひひいろのこどう,,,3.5,303.0,True,False
10268,ミライドン,miraidon-low-power-mode,1008,第九世代,でんき,ドラゴン,100,85,100,135,115,135,670,ハドロンエンジン,,,2.8,240.0,True,False
10269,ミライドン,miraidon-drive-mode,1008,第九世代,でんき,ドラゴン,100,85,100,135,115,135,670,ハドロンエンジン,,,2.8,240.0,True,False
10270,ミライドン,miraidon-aquatic-mode,1008,第九世代,でんき,ドラゴン,100,85,100,135,115,135,670,ハドロンエンジン,,,2.8,240.0,True,False
10271,ミライドン,miraidon-glide-mode,1008,第九世代,でんき,ドラゴン,100,85,100,135,115,135,670,ハドロンエンジン,,,2.8,240.0,True,False
10272,ガチグマ,ursaluna-bloodmoon,901,第八世代,じめん,ノーマル,113,70,120,135,65,52,555,しんがん,,,2.4,290.0,False,False
10273,オーガポン,ogerpon-wellspring-mask,1017,第九世代,くさ,みず,80,120,84,60,96,110,550,ちょすい,,,1.2,39.8,True,False
10274,オーガポン,ogerpon-hearthflame-mask,1017,第九世代,くさ,ほのお,80,120,84,60,96,110,550,かたやぶり,,,1.2,39.8,True,False
10275,オーガポン,ogerpon-cornerstone-mask,1017,第九世代,くさ,いわ,80,120,84,60,96,110,550,がんじょう,,,1.2,39.8,True,False
10276,テラパゴス,terapagos-terastal,1024,第九世代,ノーマル,,95,95,110,105,110,85,600,テラスシェル,,,0.3,16.0,True,False
10277,テラパゴス,terapagos-stellar,1024,第九世代,ノーマル,,160,105,110,130,110,85,700,ゼロフォーミング,,,1.7,77.0,True,False
10278,ピクシー,clefable-mega,36,第一世代,フェアリー,ひこう,95,80,93,135,110,70,583,マジックミラー,,,1.7,42.3,False,False
10279,ウツボット,victreebel-mega,71,第一世代,くさ,どく,80,125,85,135,95,70,590,とびだすなかみ,,,4.5,125.5,False,False
10280,スターミー,starmie-mega,121,第一世代,みず,エスパー,60,100,105,130,105,120,620,ちからもち,,,2.3,80.0,False,False
10281,カイリュー,dragonite-mega,149,第一世代,ドラゴン,ひこう,91,124,115,145,125,100,700,マルチスケイル,,,2.2,290.0,False,False
10282,メガニウム,meganium-mega,154,第二世代,くさ,フェアリー,80,92,115,143,115,80,625,メガソーラー,,,2.4,201.0,False,False
10283,オーダイル,feraligatr-mega,160,第二世代,みず,ドラゴン,85,160,125,89,93,78,630,ドラゴンスキン,,,2.3,108.8,False,False
10284,エアームド,skarmory-mega,227,第二世代,はがね,ひこう,65,140,110,40,100,110,565,すじがねいり,,,1.7,40.4,False,False
10285,ユキメノコ,froslass-mega,478,第四世代,こおり,ゴースト,70,80,70,140,100,120,580,ゆきふらし,,,2.6,29.6,False,False
10286,エンブオー,emboar-mega,500,第五世代,ほのお,かくとう,110,148,75,110,110,75,628,かたやぶり,,,1.8,180.3,False,False
10287,ドリュウズ,excadrill-mega,530,第五世代,じめん,はがね,110,165,100,65,65,103,608,かんつうドリル,,,0.9,60.0,False,False
10288,ペンドラー,scolipede-mega,545,第五世代,むし,どく,60,140,149,75,99,62,585,,,,3.2,230.5,False,False
10289,ズルズキン,scrafty-mega,560,第五世代,あく,かくとう,65,130,135,55,135,68,588,,,,1.1,31.0,False,False
